Entity,Code,Day,projected_deaths_since_2020_all_ages,deaths_since_2020_all_ages
Puerto Rico,PRI,5/21/2023,569.4,611
Puerto Rico,PRI,5/28/2023,578.4,625
Puerto Rico,PRI,6/4/2023,549.8,611
Puerto Rico,PRI,6/11/2023,555,739
Puerto Rico,PRI,6/18/2023,582.8,655
Puerto Rico,PRI,6/25/2023,561,663
Puerto Rico,PRI,7/2/2023,565.4,703
Puerto Rico,PRI,7/9/2023,581.8,671
Puerto Rico,PRI,7/16/2023,566.6,634
Puerto Rico,PRI,7/23/2023,564,656
Puerto Rico,PRI,7/30/2023,549.8,633
Puerto Rico,PRI,8/6/2023,556.4,693
Puerto Rico,PRI,8/13/2023,551.8,670
Puerto Rico,PRI,8/20/2023,563.8,699
Puerto Rico,PRI,8/27/2023,542.8,762
Puerto Rico,PRI,9/3/2023,544.8,
Puerto Rico,PRI,9/10/2023,568.4,
Puerto Rico,PRI,9/17/2023,573.2,
Puerto Rico,PRI,9/24/2023,579,
Puerto Rico,PRI,10/1/2023,648,
Puerto Rico,PRI,10/8/2023,605.8,
Puerto Rico,PRI,10/15/2023,575.8,
Puerto Rico,PRI,10/22/2023,588.6,
Puerto Rico,PRI,10/29/2023,577.4,
Puerto Rico,PRI,11/5/2023,559.8,
Puerto Rico,PRI,11/12/2023,583,
Puerto Rico,PRI,11/19/2023,585,
Puerto Rico,PRI,11/26/2023,619.4,
Puerto Rico,PRI,12/3/2023,611.8,
Puerto Rico,PRI,12/10/2023,611,
Puerto Rico,PRI,12/17/2023,618.2,
Puerto Rico,PRI,12/24/2023,635,
Puerto Rico,PRI,12/31/2023,636.4,
Qatar,QAT,1/31/2020,192.7,192
Qatar,QAT,2/29/2020,183.5,198
Qatar,QAT,3/31/2020,187.7,221
Qatar,QAT,4/30/2020,184.5,166
Qatar,QAT,5/31/2020,197.3,238
Qatar,QAT,6/30/2020,181.9,303
Qatar,QAT,7/31/2020,174.5,269
Qatar,QAT,8/31/2020,177.3,209
Qatar,QAT,9/30/2020,180.7,216
Qatar,QAT,10/31/2020,188.5,226
Qatar,QAT,11/30/2020,196.3,168
Qatar,QAT,12/31/2020,204.9,221
Qatar,QAT,1/31/2021,191.1,212
Qatar,QAT,2/28/2021,181.9,178
Qatar,QAT,3/31/2021,186.1,250
Qatar,QAT,4/30/2021,182.9,395
Qatar,QAT,5/31/2021,195.7,273
Qatar,QAT,6/30/2021,180.3,229
Qatar,QAT,7/31/2021,172.9,209
Qatar,QAT,8/31/2021,175.7,221
Qatar,QAT,9/30/2021,179.1,168
Qatar,QAT,10/31/2021,186.9,215
Qatar,QAT,11/30/2021,194.7,203
Qatar,QAT,12/31/2021,203.3,221
Qatar,QAT,1/31/2022,189.4,292
Qatar,QAT,2/28/2022,180.2,228
Qatar,QAT,3/31/2022,184.4,224
Qatar,QAT,4/30/2022,181.2,218
Qatar,QAT,5/31/2022,194,204
Qatar,QAT,6/30/2022,178.6,178
Qatar,QAT,7/31/2022,171.2,213
Qatar,QAT,8/31/2022,174,229
Qatar,QAT,9/30/2022,177.4,230
Qatar,QAT,10/31/2022,185.2,221
Qatar,QAT,11/30/2022,193,226
Qatar,QAT,12/31/2022,201.6,226
Qatar,QAT,1/31/2023,187.8,236
Qatar,QAT,2/28/2023,178.6,213
Qatar,QAT,3/31/2023,182.8,233
Qatar,QAT,4/30/2023,179.6,192
Qatar,QAT,5/31/2023,192.4,211
Qatar,QAT,6/30/2023,177,186
Qatar,QAT,7/31/2023,169.6,218
Qatar,QAT,8/31/2023,172.4,204
Qatar,QAT,9/30/2023,175.8,217
Qatar,QAT,10/31/2023,183.6,262
Qatar,QAT,11/30/2023,191.4,243
Qatar,QAT,12/31/2023,200,236
Qatar,QAT,1/31/2024,,240
Qatar,QAT,2/29/2024,,206
Reunion,REU,1/5/2020,104.5,87
Reunion,REU,1/12/2020,101.1,96
Reunion,REU,1/19/2020,102.7,93
Reunion,REU,1/26/2020,101.5,106
Reunion,REU,2/2/2020,100.9,87
Reunion,REU,2/9/2020,95.7,99
Reunion,REU,2/16/2020,99.1,107
Reunion,REU,2/23/2020,105.1,83
Reunion,REU,3/1/2020,101.1,77
Reunion,REU,3/8/2020,99.3,99
Reunion,REU,3/15/2020,105.5,102
Reunion,REU,3/22/2020,104.1,102
Reunion,REU,3/29/2020,98.9,87
Reunion,REU,4/5/2020,92.1,93
Reunion,REU,4/12/2020,85.5,80
Reunion,REU,4/19/2020,96.9,102
Reunion,REU,4/26/2020,87.3,69
Reunion,REU,5/3/2020,90.3,100
Reunion,REU,5/10/2020,108.9,106
Reunion,REU,5/17/2020,99.1,84
Reunion,REU,5/24/2020,95.7,89
Reunion,REU,5/31/2020,89.7,103
Reunion,REU,6/7/2020,100.7,108
Reunion,REU,6/14/2020,95.5,120
Reunion,REU,6/21/2020,104.9,101
Reunion,REU,6/28/2020,107.7,105
Reunion,REU,7/5/2020,98.7,98
Reunion,REU,7/12/2020,109.5,101
Reunion,REU,7/19/2020,98.1,99
Reunion,REU,7/26/2020,114.9,113
Reunion,REU,8/2/2020,105.7,108
Reunion,REU,8/9/2020,96.7,99
Reunion,REU,8/16/2020,100.1,124
Reunion,REU,8/23/2020,100.1,103
Reunion,REU,8/30/2020,103.5,107
Reunion,REU,9/6/2020,99.9,105
Reunion,REU,9/13/2020,102.5,99
Reunion,REU,9/20/2020,102.3,105
Reunion,REU,9/27/2020,111.1,92
Reunion,REU,10/4/2020,101.7,109
Reunion,REU,10/11/2020,107.3,103
Reunion,REU,10/18/2020,107.5,87
Reunion,REU,10/25/2020,109.7,93
Reunion,REU,11/1/2020,106.9,98
Reunion,REU,11/8/2020,106.9,106
Reunion,REU,11/15/2020,94.9,101
Reunion,REU,11/22/2020,103.3,112
Reunion,REU,11/29/2020,97.7,101
Reunion,REU,12/6/2020,99.3,103
Reunion,REU,12/13/2020,91.3,87
Reunion,REU,12/20/2020,97.5,95
Reunion,REU,12/27/2020,105.9,108
Reunion,REU,1/3/2021,105.9,114
Reunion,REU,1/10/2021,107.4,102
Reunion,REU,1/17/2021,104,107
Reunion,REU,1/24/2021,105.6,106
Reunion,REU,1/31/2021,104.4,92
Reunion,REU,2/7/2021,103.8,97
Reunion,REU,2/14/2021,98.6,109
Reunion,REU,2/21/2021,102,95
Reunion,REU,2/28/2021,108,106
Reunion,REU,3/7/2021,104,97
Reunion,REU,3/14/2021,102.2,119
Reunion,REU,3/21/2021,108.4,121
Reunion,REU,3/28/2021,107,123
Reunion,REU,4/4/2021,101.8,95
Reunion,REU,4/11/2021,95,107
Reunion,REU,4/18/2021,88.4,102
Reunion,REU,4/25/2021,99.8,108
Reunion,REU,5/2/2021,90.2,115
Reunion,REU,5/9/2021,93.2,101
Reunion,REU,5/16/2021,111.8,124
Reunion,REU,5/23/2021,102,91
Reunion,REU,5/30/2021,98.6,114
Reunion,REU,6/6/2021,92.6,133
Reunion,REU,6/13/2021,103.6,130
Reunion,REU,6/20/2021,98.4,108
Reunion,REU,6/27/2021,107.8,101
Reunion,REU,7/4/2021,110.6,134
Reunion,REU,7/11/2021,101.6,130
Reunion,REU,7/18/2021,112.4,110
Reunion,REU,7/25/2021,101,126
Reunion,REU,8/1/2021,117.8,99
Reunion,REU,8/8/2021,108.6,133
Reunion,REU,8/15/2021,99.6,108
Reunion,REU,8/22/2021,103,125
Reunion,REU,8/29/2021,103,121
Reunion,REU,9/5/2021,106.4,107
Reunion,REU,9/12/2021,102.8,132
Reunion,REU,9/19/2021,105.4,114
Reunion,REU,9/26/2021,105.2,90
Reunion,REU,10/3/2021,114,109
Reunion,REU,10/10/2021,104.6,110
Reunion,REU,10/17/2021,110.2,106
Reunion,REU,10/24/2021,110.4,112
Reunion,REU,10/31/2021,112.6,107
Reunion,REU,11/7/2021,109.8,117
Reunion,REU,11/14/2021,109.8,97
Reunion,REU,11/21/2021,97.8,127
Reunion,REU,11/28/2021,106.2,94
Reunion,REU,12/5/2021,100.6,97
Reunion,REU,12/12/2021,102.2,109
Reunion,REU,12/19/2021,94.2,124
Reunion,REU,12/26/2021,100.4,128
Reunion,REU,1/2/2022,108.8,119
Reunion,REU,1/9/2022,110.2,152
Reunion,REU,1/16/2022,106.8,175
Reunion,REU,1/23/2022,108.4,177
Reunion,REU,1/30/2022,107.2,162
Reunion,REU,2/6/2022,106.6,167
Reunion,REU,2/13/2022,101.4,165
Reunion,REU,2/20/2022,104.8,153
Reunion,REU,2/27/2022,110.8,112
Reunion,REU,3/6/2022,106.8,134
Reunion,REU,3/13/2022,105,124
Reunion,REU,3/20/2022,111.2,135
Reunion,REU,3/27/2022,109.8,117
Reunion,REU,4/3/2022,104.6,100
Reunion,REU,4/10/2022,97.8,119
Reunion,REU,4/17/2022,91.2,111
Reunion,REU,4/24/2022,102.6,100
Reunion,REU,5/1/2022,93,136
Reunion,REU,5/8/2022,96,115
Reunion,REU,5/15/2022,114.6,111
Reunion,REU,5/22/2022,104.8,118
Reunion,REU,5/29/2022,101.4,94
Reunion,REU,6/5/2022,95.4,119
Reunion,REU,6/12/2022,106.4,118
Reunion,REU,6/19/2022,101.2,95
Reunion,REU,6/26/2022,110.6,99
Reunion,REU,7/3/2022,113.4,107
Reunion,REU,7/10/2022,104.4,148
Reunion,REU,7/17/2022,115.2,112
Reunion,REU,7/24/2022,103.8,133
Reunion,REU,7/31/2022,120.6,141
Reunion,REU,8/7/2022,111.4,141
Reunion,REU,8/14/2022,102.4,155
Reunion,REU,8/21/2022,105.8,132
Reunion,REU,8/28/2022,105.8,133
Reunion,REU,9/4/2022,109.2,115
Reunion,REU,9/11/2022,105.6,123
Reunion,REU,9/18/2022,108.2,123
Reunion,REU,9/25/2022,108,109
Reunion,REU,10/2/2022,116.8,120
Reunion,REU,10/9/2022,107.4,105
Reunion,REU,10/16/2022,113,118
Reunion,REU,10/23/2022,113.2,105
Reunion,REU,10/30/2022,115.4,97
Reunion,REU,11/6/2022,112.6,118
Reunion,REU,11/13/2022,112.6,102
Reunion,REU,11/20/2022,100.6,105
Reunion,REU,11/27/2022,109,96
Reunion,REU,12/4/2022,103.4,115
Reunion,REU,12/11/2022,105,115
Reunion,REU,12/18/2022,97,115
Reunion,REU,12/25/2022,103.2,81
Reunion,REU,1/1/2023,111.6,137
Reunion,REU,1/8/2023,113,102
Reunion,REU,1/15/2023,109.6,95
Reunion,REU,1/22/2023,111.2,114
Reunion,REU,1/29/2023,110,128
Reunion,REU,2/5/2023,109.4,96
Reunion,REU,2/12/2023,104.2,111
Reunion,REU,2/19/2023,107.6,112
Reunion,REU,2/26/2023,113.6,101
Reunion,REU,3/5/2023,109.6,107
Reunion,REU,3/12/2023,107.8,95
Reunion,REU,3/19/2023,114,93
Reunion,REU,3/26/2023,112.6,100
Reunion,REU,4/2/2023,107.4,100
Reunion,REU,4/9/2023,100.6,102
Reunion,REU,4/16/2023,94,101
Reunion,REU,4/23/2023,105.4,89
Reunion,REU,4/30/2023,95.8,99
Reunion,REU,5/7/2023,98.8,92
Reunion,REU,5/14/2023,117.4,105
Reunion,REU,5/21/2023,107.6,90
Reunion,REU,5/28/2023,104.2,101
Reunion,REU,6/4/2023,98.2,97
Reunion,REU,6/11/2023,109.2,119
Reunion,REU,6/18/2023,104,106
Reunion,REU,6/25/2023,113.4,103
Reunion,REU,7/2/2023,116.2,107
Reunion,REU,7/9/2023,107.2,117
Reunion,REU,7/16/2023,118,100
Reunion,REU,7/23/2023,106.6,112
Reunion,REU,7/30/2023,123.4,116
Reunion,REU,8/6/2023,114.2,98
Reunion,REU,8/13/2023,105.2,111
Reunion,REU,8/20/2023,108.6,102
Reunion,REU,8/27/2023,108.6,85
Reunion,REU,9/3/2023,112,101
Reunion,REU,9/10/2023,108.4,103
Reunion,REU,9/17/2023,111,107
Reunion,REU,9/24/2023,110.8,115
Reunion,REU,10/1/2023,119.6,105
Reunion,REU,10/8/2023,110.2,97
Reunion,REU,10/15/2023,115.8,116
Reunion,REU,10/22/2023,116,142
Reunion,REU,10/29/2023,118.2,117
Reunion,REU,11/5/2023,115.4,124
Reunion,REU,11/12/2023,115.4,99
Reunion,REU,11/19/2023,103.4,110
Reunion,REU,11/26/2023,111.8,91
Reunion,REU,12/3/2023,106.2,104
Reunion,REU,12/10/2023,107.8,104
Reunion,REU,12/17/2023,99.8,126
Reunion,REU,12/24/2023,106,129
Reunion,REU,12/31/2023,114.4,124
Reunion,REU,1/7/2024,,129
Reunion,REU,1/14/2024,,120
Reunion,REU,1/21/2024,,121
Reunion,REU,1/28/2024,,115
Reunion,REU,2/4/2024,,118
Reunion,REU,2/11/2024,,124
Reunion,REU,2/18/2024,,115
Reunion,REU,2/25/2024,,116
Reunion,REU,3/3/2024,,120
Reunion,REU,3/10/2024,,101
Reunion,REU,3/17/2024,,120
Reunion,REU,3/24/2024,,90
Reunion,REU,3/31/2024,,91
Reunion,REU,4/7/2024,,89
Romania,ROU,1/5/2020,5946.7,5346
Romania,ROU,1/12/2020,5921.7,5376
Romania,ROU,1/19/2020,5866.9,5419
Romania,ROU,1/26/2020,5836.1,5350
Romania,ROU,2/2/2020,5836.5,5432
Romania,ROU,2/9/2020,5624.3,5433
Romania,ROU,2/16/2020,5649.1,5385
Romania,ROU,2/23/2020,5674.7,5211
Romania,ROU,3/1/2020,5675.7,5341
Romania,ROU,3/8/2020,5539.9,5182
Romania,ROU,3/15/2020,5459.7,5097
Romania,ROU,3/22/2020,5372.1,5032
Romania,ROU,3/29/2020,5306.1,5180
Romania,ROU,4/5/2020,5224.9,5190
Romania,ROU,4/12/2020,5128.7,5237
Romania,ROU,4/19/2020,5061.9,5126
Romania,ROU,4/26/2020,4940.7,5092
Romania,ROU,5/3/2020,4943.1,4861
Romania,ROU,5/10/2020,4736.3,4817
Romania,ROU,5/17/2020,4676.3,4870
Romania,ROU,5/24/2020,4716.9,4560
Romania,ROU,5/31/2020,4653.5,4559
Romania,ROU,6/7/2020,4689.3,4910
Romania,ROU,6/14/2020,4727.5,5079
Romania,ROU,6/21/2020,4836.5,4677
Romania,ROU,6/28/2020,4611.9,4827
Romania,ROU,7/5/2020,4509.3,5288
Romania,ROU,7/12/2020,4526.1,4900
Romania,ROU,7/19/2020,4444.9,4727
Romania,ROU,7/26/2020,4662.9,4951
Romania,ROU,8/2/2020,4723.1,5560
Romania,ROU,8/9/2020,4542.5,5318
Romania,ROU,8/16/2020,4510.7,5272
Romania,ROU,8/23/2020,4397.5,5169
Romania,ROU,8/30/2020,4420.9,5219
Romania,ROU,9/6/2020,4402.3,5074
Romania,ROU,9/13/2020,4383.3,5024
Romania,ROU,9/20/2020,4413.7,5067
Romania,ROU,9/27/2020,4562.9,5050
Romania,ROU,10/4/2020,4847.7,5382
Romania,ROU,10/11/2020,4914.1,5796
Romania,ROU,10/18/2020,5053.1,6215
Romania,ROU,10/25/2020,4974.5,6512
Romania,ROU,11/1/2020,5031.9,7010
Romania,ROU,11/8/2020,5016.1,7754
Romania,ROU,11/15/2020,5024.1,7992
Romania,ROU,11/22/2020,5065.9,8372
Romania,ROU,11/29/2020,5087.5,8515
Romania,ROU,12/6/2020,5196.5,8602
Romania,ROU,12/13/2020,5289.1,8172
Romania,ROU,12/20/2020,5393.9,7425
Romania,ROU,12/27/2020,5548.7,7425
Romania,ROU,1/3/2021,5548.7,7047
Romania,ROU,1/10/2021,5952.4,6788
Romania,ROU,1/17/2021,5927.4,6531
Romania,ROU,1/24/2021,5872.6,6986
Romania,ROU,1/31/2021,5841.8,6339
Romania,ROU,2/7/2021,5842.2,6287
Romania,ROU,2/14/2021,5630,5952
Romania,ROU,2/21/2021,5654.8,5971
Romania,ROU,2/28/2021,5680.4,5967
Romania,ROU,3/7/2021,5681.4,6247
Romania,ROU,3/14/2021,5545.6,6410
Romania,ROU,3/21/2021,5465.4,6864
Romania,ROU,3/28/2021,5377.8,7142
Romania,ROU,4/4/2021,5311.8,7225
Romania,ROU,4/11/2021,5230.6,7193
Romania,ROU,4/18/2021,5134.4,7152
Romania,ROU,4/25/2021,5067.6,6782
Romania,ROU,5/2/2021,4946.4,6496
Romania,ROU,5/9/2021,4948.8,5891
Romania,ROU,5/16/2021,4742,5605
Romania,ROU,5/23/2021,4682,5303
Romania,ROU,5/30/2021,4722.6,4974
Romania,ROU,6/6/2021,4659.2,4847
Romania,ROU,6/13/2021,4695,4876
Romania,ROU,6/20/2021,4733.2,4662
Romania,ROU,6/27/2021,4842.2,5527
Romania,ROU,7/4/2021,4617.6,4818
Romania,ROU,7/11/2021,4515,4686
Romania,ROU,7/18/2021,4531.8,4948
Romania,ROU,7/25/2021,4450.6,4639
Romania,ROU,8/1/2021,4668.6,5007
Romania,ROU,8/8/2021,4728.8,4863
Romania,ROU,8/15/2021,4548.2,4511
Romania,ROU,8/22/2021,4516.4,4681
Romania,ROU,8/29/2021,4403.2,4600
Romania,ROU,9/5/2021,4426.6,4686
Romania,ROU,9/12/2021,4408,5337
Romania,ROU,9/19/2021,4389,5977
Romania,ROU,9/26/2021,4419.4,6364
Romania,ROU,10/3/2021,4568.6,7471
Romania,ROU,10/10/2021,4853.4,9448
Romania,ROU,10/17/2021,4919.8,10830
Romania,ROU,10/24/2021,5058.8,11641
Romania,ROU,10/31/2021,4980.2,11351
Romania,ROU,11/7/2021,5037.6,10808
Romania,ROU,11/14/2021,5021.8,8909
Romania,ROU,11/21/2021,5029.8,7957
Romania,ROU,11/28/2021,5071.6,6989
Romania,ROU,12/5/2021,5093.2,6273
Romania,ROU,12/12/2021,5202.2,5956
Romania,ROU,12/19/2021,5294.8,5754
Romania,ROU,12/26/2021,5399.6,5885
Romania,ROU,1/2/2022,5554.4,5748
Romania,ROU,1/9/2022,5958.1,5868
Romania,ROU,1/16/2022,5933.1,5843
Romania,ROU,1/23/2022,5878.3,6057
Romania,ROU,1/30/2022,5847.5,6623
Romania,ROU,2/6/2022,5847.9,7409
Romania,ROU,2/13/2022,5635.7,7746
Romania,ROU,2/20/2022,5660.5,7689
Romania,ROU,2/27/2022,5686.1,6934
Romania,ROU,3/6/2022,5687.1,6391
Romania,ROU,3/13/2022,5551.3,6104
Romania,ROU,3/20/2022,5471.1,5679
Romania,ROU,3/27/2022,5383.5,5643
Romania,ROU,4/3/2022,5317.5,5862
Romania,ROU,4/10/2022,5236.3,5345
Romania,ROU,4/17/2022,5140.1,5282
Romania,ROU,4/24/2022,5073.3,4965
Romania,ROU,5/1/2022,4952.1,5047
Romania,ROU,5/8/2022,4954.5,4729
Romania,ROU,5/15/2022,4747.7,4841
Romania,ROU,5/22/2022,4687.7,4611
Romania,ROU,5/29/2022,4728.3,4394
Romania,ROU,6/5/2022,4664.9,4551
Romania,ROU,6/12/2022,4700.7,4334
Romania,ROU,6/19/2022,4738.9,4281
Romania,ROU,6/26/2022,4847.9,4451
Romania,ROU,7/3/2022,4623.3,4718
Romania,ROU,7/10/2022,4520.7,4504
Romania,ROU,7/17/2022,4537.5,4299
Romania,ROU,7/24/2022,4456.3,4775
Romania,ROU,7/31/2022,4674.3,5196
Romania,ROU,8/7/2022,4734.5,5085
Romania,ROU,8/14/2022,4553.9,4935
Romania,ROU,8/21/2022,4522.1,5146
Romania,ROU,8/28/2022,4408.9,5012
Romania,ROU,9/4/2022,4432.3,4670
Romania,ROU,9/11/2022,4413.7,4500
Romania,ROU,9/18/2022,4394.7,4425
Romania,ROU,9/25/2022,4425.1,4595
Romania,ROU,10/2/2022,4574.3,4868
Romania,ROU,10/9/2022,4859.1,4681
Romania,ROU,10/16/2022,4925.5,4755
Romania,ROU,10/23/2022,5064.5,4876
Romania,ROU,10/30/2022,4985.9,4699
Romania,ROU,11/6/2022,5043.3,4661
Romania,ROU,11/13/2022,5027.5,4587
Romania,ROU,11/20/2022,5035.5,4945
Romania,ROU,11/27/2022,5077.3,4829
Romania,ROU,12/4/2022,5098.9,4689
Romania,ROU,12/11/2022,5207.9,5113
Romania,ROU,12/18/2022,5300.5,4981
Romania,ROU,12/25/2022,5405.3,5161
Romania,ROU,1/1/2023,5560.1,4805
Romania,ROU,1/8/2023,5963.8,5802
Romania,ROU,1/15/2023,5938.8,5698
Romania,ROU,1/22/2023,5884,5527
Romania,ROU,1/29/2023,5853.2,5103
Romania,ROU,2/5/2023,5853.6,5151
Romania,ROU,2/12/2023,5641.4,5083
Romania,ROU,2/19/2023,5666.2,5223
Romania,ROU,2/26/2023,5691.8,4981
Romania,ROU,3/5/2023,5692.8,4823
Romania,ROU,3/12/2023,5557,4965
Romania,ROU,3/19/2023,5476.8,4801
Romania,ROU,3/26/2023,5389.2,4866
Romania,ROU,4/2/2023,5323.2,4719
Romania,ROU,4/9/2023,5242,4710
Romania,ROU,4/16/2023,5145.8,4710
Romania,ROU,4/23/2023,5079,4815
Romania,ROU,4/30/2023,4957.8,4528
Romania,ROU,5/7/2023,4960.2,4706
Romania,ROU,5/14/2023,4753.4,4557
Romania,ROU,5/21/2023,4693.4,4666
Romania,ROU,5/28/2023,4734,4473
Romania,ROU,6/4/2023,4670.6,4122
Romania,ROU,6/11/2023,4706.4,4373
Romania,ROU,6/18/2023,4744.6,4170
Romania,ROU,6/25/2023,4853.6,4519
Romania,ROU,7/2/2023,4629,3972
Romania,ROU,7/9/2023,4526.4,4163
Romania,ROU,7/16/2023,4543.2,4335
Romania,ROU,7/23/2023,4462,4688
Romania,ROU,7/30/2023,4680,4042
Romania,ROU,8/6/2023,4740.2,4127
Romania,ROU,8/13/2023,4559.6,3962
Romania,ROU,8/20/2023,4527.8,4499
Romania,ROU,8/27/2023,4414.6,4623
Romania,ROU,9/3/2023,4438,4393
Romania,ROU,9/10/2023,4419.4,4001
Romania,ROU,9/17/2023,4400.4,4160
Romania,ROU,9/24/2023,4430.8,4281
Romania,ROU,10/1/2023,4580,4191
Romania,ROU,10/8/2023,4864.8,4399
Romania,ROU,10/15/2023,4931.2,4633
Romania,ROU,10/22/2023,5070.2,4701
Romania,ROU,10/29/2023,4991.6,4713
Romania,ROU,11/5/2023,5049,4587
Romania,ROU,11/12/2023,5033.2,4595
Romania,ROU,11/19/2023,5041.2,4478
Romania,ROU,11/26/2023,5083,4735
Romania,ROU,12/3/2023,5104.6,4741
Romania,ROU,12/10/2023,5213.6,4613
Romania,ROU,12/17/2023,5306.2,4759
Romania,ROU,12/24/2023,5411,4808
Romania,ROU,12/31/2023,5565.8,4089
Romania,ROU,1/7/2024,,5576
Romania,ROU,1/14/2024,,5559
Romania,ROU,1/21/2024,,5633
Romania,ROU,1/28/2024,,5551
Romania,ROU,2/4/2024,,5318
Romania,ROU,2/11/2024,,5475
Romania,ROU,2/18/2024,,4908
Romania,ROU,2/25/2024,,4730
Romania,ROU,3/3/2024,,4507
Romania,ROU,3/10/2024,,4576
Romania,ROU,3/17/2024,,4415
Romania,ROU,3/24/2024,,4310
Romania,ROU,3/31/2024,,3130
Russia,RUS,1/31/2020,166545.1,161007.1
Russia,RUS,2/29/2020,143541.5,147290.4
Russia,RUS,3/31/2020,155848.7,154923
Russia,RUS,4/30/2020,147187.7,152500.1
Russia,RUS,5/31/2020,150404.7,173281.8
Russia,RUS,6/30/2020,143940.5,168436.1
Russia,RUS,7/31/2020,143165.7,176449.7
Russia,RUS,8/31/2020,141106.1,161629.9
Russia,RUS,9/30/2020,139011.3,165758.5
Russia,RUS,10/31/2020,146687.9,215817.7
Russia,RUS,11/30/2020,139324.9,228543.6
Russia,RUS,12/31/2020,149038.1,232948
Russia,RUS,1/31/2021,164190.3,222794.4
Russia,RUS,2/28/2021,141186.7,170499.6
Russia,RUS,3/31/2021,153493.9,177020.9
Russia,RUS,4/30/2021,144832.9,163090.9
Russia,RUS,5/31/2021,148049.9,171291.7
Russia,RUS,6/30/2021,141585.7,188462.3
Russia,RUS,7/31/2021,140810.9,218472.9
Russia,RUS,8/31/2021,138751.3,208832.3
Russia,RUS,9/30/2021,136656.5,204029.6
Russia,RUS,10/31/2021,144333.1,266343
Russia,RUS,11/30/2021,136970.1,242330.2
Russia,RUS,12/31/2021,146683.3,208426.2
Russia,RUS,1/31/2022,161835.6,195628.2
Russia,RUS,2/28/2022,138832,198282.7
Russia,RUS,3/31/2022,151139.2,181112.1
Russia,RUS,4/30/2022,142478.2,143048.5
Russia,RUS,5/31/2022,145695.2,147854.7
Russia,RUS,6/30/2022,139231,137144.3
Russia,RUS,7/31/2022,138456.2,136548.1
Russia,RUS,8/31/2022,136396.6,142784.5
Russia,RUS,9/30/2022,134301.8,151785.8
Russia,RUS,10/31/2022,141978.4,151170.6
Russia,RUS,11/30/2022,134615.4,142646
Russia,RUS,12/31/2022,144328.6,170638.5
Russia,RUS,1/31/2023,159480.8,168418
Russia,RUS,2/28/2023,136477.2,132809
Russia,RUS,3/31/2023,148784.4,158551
Russia,RUS,4/30/2023,140123.4,135915
Russia,RUS,5/31/2023,143340.4,152757
Russia,RUS,6/30/2023,136876.2,140220
Russia,RUS,7/31/2023,136101.4,135277
Russia,RUS,8/31/2023,134041.8,145772
Russia,RUS,9/30/2023,131947,135794
Russia,RUS,10/31/2023,139623.6,148812
Russia,RUS,11/30/2023,132260.6,146371
Russia,RUS,12/31/2023,141973.8,159476
Russia,RUS,1/31/2024,,181677
Russia,RUS,2/29/2024,,149406
Russia,RUS,3/31/2024,,148836
Saint Kitts and Nevis,KNA,1/31/2020,34.8,29
Saint Kitts and Nevis,KNA,2/29/2020,31.8,31
Saint Kitts and Nevis,KNA,3/31/2020,34.6,34
Saint Kitts and Nevis,KNA,4/30/2020,30.8,27
Saint Kitts and Nevis,KNA,5/31/2020,25.8,35
Saint Kitts and Nevis,KNA,6/30/2020,27.8,37
Saint Kitts and Nevis,KNA,7/31/2020,31.6,38
Saint Kitts and Nevis,KNA,8/31/2020,30.8,28
Saint Kitts and Nevis,KNA,9/30/2020,33.3,29
Saint Kitts and Nevis,KNA,10/31/2020,31.1,32
Saint Kitts and Nevis,KNA,11/30/2020,24.8,26
Saint Kitts and Nevis,KNA,12/31/2020,29.6,31
Saint Kitts and Nevis,KNA,1/31/2021,34.2,50
Saint Kitts and Nevis,KNA,2/28/2021,31.2,27
Saint Kitts and Nevis,KNA,3/31/2021,33.9,27
Saint Kitts and Nevis,KNA,4/30/2021,30.2,28
Saint Kitts and Nevis,KNA,5/31/2021,25.2,29
Saint Kitts and Nevis,KNA,6/30/2021,27.2,32
Saint Kitts and Nevis,KNA,7/31/2021,30.9,32
Saint Kitts and Nevis,KNA,8/31/2021,30.2,42
Saint Kitts and Nevis,KNA,9/30/2021,32.7,59
Saint Kitts and Nevis,KNA,10/31/2021,30.4,51
Saint Kitts and Nevis,KNA,11/30/2021,24.2,39
Saint Kitts and Nevis,KNA,12/31/2021,28.9,38
Saint Kitts and Nevis,KNA,1/31/2022,33.5,70
Saint Kitts and Nevis,KNA,2/28/2022,30.5,40
Saint Kitts and Nevis,KNA,3/31/2022,33.3,39
Saint Kitts and Nevis,KNA,4/30/2022,29.5,35
Saint Kitts and Nevis,KNA,5/31/2022,24.5,29
Saint Kitts and Nevis,KNA,6/30/2022,26.5,38
Saint Kitts and Nevis,KNA,7/31/2022,30.3,33
Saint Kitts and Nevis,KNA,8/31/2022,29.5,32
Saint Kitts and Nevis,KNA,9/30/2022,32,30
Saint Kitts and Nevis,KNA,10/31/2022,29.8,
Saint Kitts and Nevis,KNA,11/30/2022,23.5,
Saint Kitts and Nevis,KNA,12/31/2022,28.3,
Saint Kitts and Nevis,KNA,1/31/2023,32.8,
Saint Kitts and Nevis,KNA,2/28/2023,29.8,
Saint Kitts and Nevis,KNA,3/31/2023,32.6,
Saint Kitts and Nevis,KNA,4/30/2023,28.8,
Saint Kitts and Nevis,KNA,5/31/2023,23.8,
Saint Kitts and Nevis,KNA,6/30/2023,25.8,
